Aakhus, Patricia
Lanting, Menno
Lanyon, Josh
Lanzing, Fred
Lapierre, Dominique
Lapine, Warren
Lapper, Alison
Lappert, Rolf
Laqueur, Walter
Lara, Adrian
Larbalestier, Justine
Lardner, Ring
Lardo, Vincent
Large, Andria
Largent, R. Karl
Lariar, Lawrence
Larionova, Olga
Lark, Michael
Larkens, Anita
Larkin, Allie
Larkin, Patrick
Larkin, Philip
Larrabeiti, Michael de
Larrea, Victoria
Larry, Bond
Larry, Collins
Larry, McMurtry
Larsen, Jeanne
Larsen, Judy Merrill
Larsen, Nella
Larsen, Reif
Larsen, Ward
Larson, B.V.
Larson, Erik
Larson, Glen A.
Larson, Majliss
Larsson, Åsa
Lary, Banning K.
Lascaux, Paul
Lasdun, James
Lashner, William
Lasker-Schüler, Else
Laski, Marghanita
Laskin, David
Lasky, Kathryn
Lasky, Laurence
Lass, Abraham Harold
Lassell, Michael
Lasseter, Eric
Last, Rex
Latham, Philip
Latimer, Renate
Lattimore, Deborah Nourse
Latuchie, Karen
Laughlin, James
Laumer, Keith
Laun, Henri
Launders, Michele
Launspach, Rik
Laura, Alden
Laura, Driscoll
Laurance, Alice
Lauren, Jillian
Lauren, Kimberly
Lauren, Lauren Stephanie
Lauren, Willig
Laurence, James
Laurence, Margaret
Laurence, Sterne
Laurens, Joanna
Laurenston, Shelly
Laurents, David
Laurey, Rosemary
Lauria, Frank
Laurie, Colwin
Laurie, Graham
Laurie, Hugh
Laurie, Victoria
Laurini, Myriam
Lauryssens, Stan
Lauterbach, Ann
Laux, Dorianne
Lavant, Christine
Lavee, Ingrid
Lavender, Will
Lavery, Bryony
Lavid, Linda A.
Lavrenyov, Boris
Law, Ingrid
Law, Janice
Lawes, Carolyn J.
Lawhead, Stephen R.
Lawrence, Buell
Lawrence, Caroline
Lawrence, Jerome
Lawrence, Jim
Lawrence, Margery
Lawrence, Rae
Lawrence, Starling
Lawrence, T.E.
Lawrence, d. h.
Laws, Robin D.
Laws, Stephen
Lawson, Alison
Lawson, Lawson Henry
Lawson, Mary
Lawson, Nicola
Lawson, Robert
Lawton, John
Lawton, Lynna
Lay, Kathryn
Laymon, Carl
Laymon, Richard
Layton, Edith
Layton, George
Layton, Irving
Lazar, Alan
Lazard, Naomi
Lazarus, Adam
Laßwitz, Kurd
LePore, James
LeSieg, Theo
Leabo, Karen
Leach, Garry
Leacock, Stephen
Leader, Alice
Leaf, Munro
Leahy, Kevin
Learner, Tobsha
Leary, Timothy
Leavitt, Caroline
Leavitt, David
Leavy, Una
Lebaron, Francis
Lebbon, Tim
Lebert, Benjamin
Leblanc, Maurice
Lebow, Jess
Lebowitz, Fran
Lecale, Errol
Leckie, Ross
Leclaire, Day
Leclercq, Frank
Ledbetter, Suzann
Ledgard, J.M.
Ledger, Kate
Ledig, Gert
Ledwidge, Francis
Lee, Adrianne
Lee, Chang-rae
Lee, Christina
Lee, Craig
Lee, Gypsy Rose
Lee, Harrington
Lee, J. Ardian
Lee, Jade
Lee, Janice Y.K.
Lee, Jim
Lee, Marie Myung-Ok
Lee, Min Jin
Lee, Nelson
Lee, Rebecca Hagan
Lee, Tanith
Lee, Tonya Lewis
Lee, Vin
Lee, Warner
Lee, Y.S.
Leeghwater, J. Asz.
Leeghwater, Jan Adriaansz
Leer, David
Leeuw, Adèle de
Leeuwenhoek, Antoni van
Leeuwenhoek, Antonie van
Leeuwenkamp, Paul van
Lefevere, André
Leff, Steven
Leffland, Ella
Legare, Gisele
Leguijt, Guurtje
Lehane, Dennis
Lehmann, R.C.
Lehmann, Rosamond
Lehtolainen, Leena
Lei, Xu
Leiber, Vivian
Leibold, Jay
Leibovici, Solange
Leigh, Ana
Leigh, Duncan
Leigh, Hunt
Leigh, Kennedy
Leigh, Lora
Leigh, Richmond
Leino, Eino
Leitch, Patricia
Leite, David
Leitz, David
Lejean, Guillaume
Lejeune, Anthony
Lekkerkerk, Piet
Leland, Fetzer
Lelic, Simon
Lemaire, Ton
Lemaitre, Corene
Lemaitre, Pierre
Leman, Bob
Lembke, Lembke Janet
Leming, Ron
Lengyel, Emil
Lengyel, József
Lenhard, Elizabeth
Lennartz, Richard
Lennep, Jacob van
Lennon, Joan
Lennon, John
Lennox, Marion
Lenski, Lois
Lent, Jeffrey
Lente, Fred Van
Lenz, Jakob Michael Reinhold
Lenz, Siegfried
Leo, Mary
Leodhas, Sorche Nic
Leon, Judith
Leonard, Anna
Leonard, Chris
Leonard, Elmore
Leonard, Gross
Leonhardt, Alice
Leoni, Giulio
Leonori, Ann
Leonov, Leonid
Leopold, Lewis
Leopold, Niki Clark
Leotta, Allison
Lepovetsky, Lisa
Leppard, Lois Gladys
Leppin, Paul
Lerangis, Peter
Lermontov, Mikhail
Lerner, Edward M.
Lernet-Holenia, Alexander
Lernout, Bernard
Leroux, Gaston
Leroy, Margaret
Leroy, Violet
Lesh, Adam
Lesher, Charles Lee
Leskov, Nikolai
Lesley, Craig
Leslie, Kelly
Leslie, Shane
Leslie, Wilson
Lesser, Rika
Lessing, Doris
Lester, Alison
Lester, Dent
Lester, Helen
Lester, Julius
Letelier, Herman Rivera
Lett, Sylvia Willis
Lettau, Reinhard
Lette, Kathy
Letter
Letterie, Martine
Lettow, Donna
Letts, Barry
Letts, Billie
Leuci, Robert
Leuwsha, Tessa
Levack, Simon
Level, Maurice
Levene, Rebecca
Lever, James
Leverson, Ada
Levertov, Denise
Leveton, Eva Wald
Levey, Michael
Levie, Rex Dean
Levien, David
Levigne, Michelle L.
Levin, Adam
Levin, Ira
Levin, Jenifer
Levin, Matthew J.
Levin, Nate
Levin, Stacey
Levine, Beth Seidel
Levine, Gail Carson
Levine, Laura
Levine, Paul
Levine, Suzanne Jill
Levinson, Bruce
Levinson, David Samuel
Levinson, Paul
Levinson, Robert S.
Levinthal, Marc
Levithan, David
Levitin, Alexis
Levitin, Mikhail
Levitin, Sonia
Levitsky, Alexander
Levitsky, Ronald
Levitt, John
Levitt, Paul M.
Levitt, Steven D.
Levkin, Andrei
Levy, Andrea
Levy, Buddy
Levy, JoAnn
Levy, Magdalena
Lew, Wallace
Lewald, Fanny
Lewin, Betsy
Lewin, Michael Z.
Lewin, Waldtraut
Lewinsky, Charles
Lewis, Bill
Lewis, C.S.
Lewis, Carroll
Lewis, D.B. Wyndham
Lewis, Jennifer
Lewis, Naomi
Lewis, Sherry
Lewis, Sinclair
Lewis, Trudy
Lewis, Wallace
Lewis, Zoe
Lewitt, Shariann
Lewman, David
Lewty, Marjorie
Lewycka, Marina
Ley, Willy
Leyden, Brian
Leyne, Diane
Leyner, Mark
Leyton, E.K.
Lhin, Erik van
Li, Augusta
Li, Rui
Li, Xiao
Li, Yao
Li, Zhisui
Liatsos, Sandra
Libonati, Gerald
Licher, Mary
Lichtenberg, Jacqueline
Lickiss, Rebecca
Liddil, Bob
Lidster, Joseph
Liebe, Hapsburg
Liebeek-Hoving, Ietje
Lieberman, Nancy
Lieberman, Robert H.
Liebling, Sean
Liebmann, Irina
Liebscher, Walt
Lief, Katia
Liekens, Paul
Liempt, Ad van
Lierde, Bart van
Lieske, Tomas
Liffner, Eva-Marie
Lightman, Alan
Ligocka, Roma
Ligthart, Jan
Liliana, Heker
Lilley, R.K.
Lilly, Judy Magnuson
Lim, Shirley Geok-Lin
Limb, Sue
Limbaugh, Rush
Limber, Jill
Limón, Martin
Lin, Sylvia Li-Chun
Linaker, Mike
Linaweaver, Brad
Lincoln, Colcord
Lind, Hailey
Lind, Jakov
Lindahn, Val Lakey
Lindbergh, Anne Morrow
Lindbergh, Judith
Lindell, Unni
Linden, Juliana
Linden, Marc van der
Lindenbaum, Pija
Lindenberger, Bryan
Linderborg, Åsa
Lindgren, Astrid
Lindgren, Torgny
Lindholm, Megan
Lindlof, Ed
Lindner, Lilly
Lindop, Audrey Erskine
Lindow, Sandra J.
Lindqvist, John Ajvide
Lindsay, Cressida
Lindsay, Duane
Lindsay, Gordon
Lindsay, Jeff
Lindsay, Mckenna
Lindsay, Yvonne
Lindsay-Abaire, David
Lindsey, Byron
Lindsey, Dana
Lindsey, David L.
Lindsey, Johanna
Lindskold, Jane
Linebarger, Paul Myron Anthony
Lines, Patricia
Ling, Peter
Lingen, Bert Van
Link, Kelly
Linklater, Eric
Linn, Heather
Linna, Väinö
Linscott, Gillian
Linssen, Leonie
Lint, Charles  de
Linton, Magnus
Linz, Cathie
Linzner, Gordon
Lionel, Shriver
Lionni, Leo
Liparulo, Robert
Lipavsky, Leonid
Lipez, Richard
Lipinski, Miroslaw
Lipkin, Elline
Lipman, Elinor
Lipovetsky, Mark
Lippert, G. Norman
Lippert, Margaret H.
Lippi, Rosina
Lippke, Mila
Lippman, Laura
Lipschits, Isaac
Lisa, Jackson
Lisa, Simon
Lisdonk, Ad van de
Lisi, Harrison
Lisicky, Paul
Lisle, Holly
Lisle, Janet Taylor
Lispector, Clarice
Liss, David
Lissner, Caren
Lister, Mary
Lister, Michael
Litman, Ellen
Litowinsky, Olga
Litt, Toby
Littell, Jonathan
Littke, Lael
Little, Benilde
Little, Bentley
Little, Denise
Little, Kate
Little, Linda
Littlefield, Sophie
Litvinoff, Barnet
Liu, Aimee
Liu, Heng
Liu, Marjorie M.
Liu, Timothy
Livesey, Margot
Livingston, Arthur
Livingston, Irene
Livingston, Myra Cohn
Livingston, Nancy
Livingstone, Angela
Livingstone, Ian
Liz, Allison
Llamazares, Julio
Llewellyn, A.J.
Llewellyn, David
Llewellyn, Richard
Llewellyn, Sam
Llosa, Mario Vargas
Lloyd, Alexander
Lloyd, Charlotte
Lloyd, Josie
Lloyd, Margaret A.
Lo, Christine
LoBrutto, Patrick
Lobb, Frances
Lobel, Arnold
Lobo, Tatiana
Loborik, Jason
Lochhead, Liz
Lochte, Dick
Lock, Bob
Lock, Joan
Locke, A.J.
Locke, Vince
Lockhart, E.
Lockhart, Ross E.
Lockhart, Zelda
Lockley, Steve
Locklin, Gerald
Lockridge, Frances
Lockwood, Cara
Lockwood, Tressie
Loden, Rachel
Loe, Erlend
Loeb, Jeph
Loest, Erich
Loetscher, Hugo
Loevenbruck, Henri
Loew, Mike
Loewen, James W.
Lofting, Hugh
Logan, Leandra
Logan, Lisa
Logan, Lynne
Logau, Friedrich Von
Logston, Anne
Logue, Christopher
Logue, Mary
Loh, Vyvyane
Lohenstein, Daniel Casper Von
Loher, Dea
Lohman, Judy
Lohmann, Christoph
Lokko, Lesley
Lombana, Óscar
Lombino, Salvatore A.
Lombreglia, Ralph
Lommel, Pim van
London , Jonathan
London, Cait
London, Jack
London, Jeanie
London, Julia
Loney, James
Long, Amelia Reynolds
Long, Frank Belknap
Long, Goldberry
Long, Heather
Long, Jeff
Long, Laird
Long, Laurel
Long, Loren
Long, Melinda
Long, Nathan
Longfellow, Henry Wadsworth
Longley, Michael
Longley, W.B.
Longton, Heather
Longus
Longyear, Barry B.
Loo, Tessa de
Look, Lenore
Loomis, Gregg
Loon, Hendrik Willem van
Loon, Karel Glastra van
Loon, Paul van
Loory, Ben
Loos, Anita
Looy, Jacobus van
Looy, Werner van
Lopez, Barry
Lopresti, Robert
Lordan, Beth
Lorde, Audre
Lore, Ava
Lore, Pittacus
Lorenc, Kito
Lorenz, Dagmar C.G.
Lorrah, Jean
Lorrain, Jean
Loschütz, Gert
Lott, Bret
Lott, Tim
Lou, Cameron
Lough, Loree
Loughran, Joni
Louie, Ai-Ling
Louie, David Wong
Louis, Sanders
Louis, Slobodkin
Louis, Untermeyer
Louise, Cooper
Louise, Erdrich
Louise, Fischer Marie
Louise, Kim
Lourens, Jackie
Lourie, Dick
Lourie, Richard
Louthan, Robert
Louw, Pieter
Louwerse, Pieter
Louwes, Ernest
Love, Kathy
Love, Rosaleen
Love, Stan
Love, Tamar
Lovecraft, H. P.
Lovegrove, James
Lovejoy, Jack
Lovelace, Maud Hart
Lovelace, Merline
Lovely, Stephen
Lover, Samuel
Lovering, Jane
Lovesey, Phil
Lovett, Charlie
Lovin, Roger Robert
Lovisi, Gary
Lovric, Michelle
Low, Gennita
Low, Robert
Lowachee, Karin
Lowden, Desmond
Lowder, James
Lowe, Alexandra Penrhyn
Lowe, Fiona
Lowe, Helen
Lowell, Elizabeth
Lowenstein, Sallie
Lowenthal, Michael
Lowery, Linda
Lowitz, Leza
Lowndes, Marie Belloc
Lowry, Lois
Lowry, Malcolm
Lowry, Robert
Loy, Vera
Lu, Marie
Lu, Shi Yung
Lu, Stephanie Louise
Lu, Xun
Lubach, Arjen
Lubar, David
Lubbe, Huub van der
Lubich, Frederick A.
Lublin, Nancy
Lucarotti, John
Lucas, Jennie
Lucas, Leanne
Lucas, Michele Claire
Luceno, James
Lucentini, Franco
Lucian, Of Samosata
Lucke, Margaret
Luckett, Dave
Lucy, Gordon
Luczak, Raymond
Ludlow, Fitz Hugh
Ludlow, Ian
Ludlum, Robert
Ludwigsen, Will
Luery, Mike
Lug, Sieglinde
Lugones, Leopoldo
Luiken, Mientje
Luiken, N.M.
Luiken, Nicole
Luis, Sampedro Jose
Luis, Sepúlveda
Luiten, Hetty
Lukacs, John
Lukyanenko, Sergei
Lumley, Brian
Luna, Louisa
Lunch, Lydia
Lundin, Cody
Lundoff, Catherine
Lunn, Janet
Lunn, Richard
Lunnon, Charlene
Lunts, Lev
Lupica, Mike
Lupoff, Richard A.
Lupton, Rosamund
Lurie, Alison
Lurie, Morris
Lusarreta, Pilar de
Lust, Love
Lustbader, Eric Van
Lustbader, Victoria
Lustgarten, Edgar
Lustig, Theodore H.
Lustiger, Gila
Luterman, Alison
Lutes, Jason
Lutz, Lisa
Lutzeier, Elizabeth
Lutzen, Karl F.
Luvaas, William
Luyt, Connie
Luyten, Marcia
Lvov, Arkady
Lyall, Francis
Lychack, William
Lyga, Barry
Lykins, Jenny
Lyle, Thomas
Lyles, Whitney
Lyman, Field Rachel
Lyman, Jeffrey
Lymington, John
Lynch, Jennifer
Lynch, Jim
Lynch, Sarah-Kate
Lynch, Scott
Lynda, Curnyn
Lyndon, Barre
Lynds, Gayle
Lynn, Abbey
Lynn, Cherrie
Lynn, Denise
Lynn, Janice
Lynn, Sheryl
Lynn, Tracy
Lynne, Graham
Lynne, Suzanna
Lynskey, Ed
Lyon, Annabel
Lyon, J. Shaun
Lyon, Steve
Lyons, CJ
Lyons, Carrie Lynn
Lyons, Fergus
Lyons, Kathy
Lyons, Patricia
Lyris, Sonia Orin
Láinez, Manuel Mujica
Läckberg, Camilla
Längle, Ulrike
Léonard, Cohen
Löhr, Robert
M., AUEL JEAN
M., Tupla
MAGGIE, SHAYNE
MARGARET, ATWOOD
MARKLUND, LIZA
MASON, LYNN
MASON, SARAH
MATTHIESSEN, PETER
MELISSA, PANARELLO
MENANT, DELPHINE
MEREZHKOVSKY, Dmitri
MICHAEL, MORPURGO
MO, Yan
Ma, Jian
Maas, Dick
Maas, L.J.
Maas, Marique
Maas, Sharon
Maberry, Jonathan
MacAlan, Peter
MacAlister, Katie
MacAllister, Heather
MacAvoy, R.A.
MacBain, Bruce
MacBeth, George
MacBride, Roger Lea
MacBride, Stuart
MacCauley, Kay
MacCracken, Mary
MacCulloch, Diarmaid
MacDonagh, Donagh
MacDonald, Ann-Marie
MacDonald, Betty
MacDonald, George
MacDonald, Janice
MacDonald, Zillah K.
MacDonogh, Giles
MacDougal, Bonnie
MacDowell, Rose
MacEwen, Pat
MacGregor, Kinley
MacGregor, Rob
MacGregor, Roy
MacGregor, T.J.
MacHale, D.J.
MacHarg, William
MacInerney, Karen
MacInnes, Colin
MacInnes, Helen
MacIntyre, F. Gwynplaine
MacIvor, Daniel
MacKenzie, Compton
MacKin, Edward
MacKinnon, Amy
MacKinnon, Douglas
MacLachlan, Patricia
MacLane, Jack
MacLaren, Sharlene
MacLaverty, Bernard
MacLean, Alistair
MacLean, Julianne
MacLennan, Hugh
MacLennan, Phyllis
MacLeod, Alistair
MacLeod, Charlotte
MacLeod, Ken
MacLiammoir, Michael
MacMahon, Bryan
MacMeans, Donna
MacNeil, Neil
MacNeill, Alastair
MacPhail, Cathy
MacPherson, Rett
MacRaois, Cormac
MacShane, Frank
Macallister, Hamilton
Macao, Marshall
Macaulay, David
Macdonald, Hector
Mace, Frank
Maceoin, Dennis
Macfarlane, Robert
Machan, Katharyn Howd
Machemer, Georgia
Mack, Karen
Mack, Lizzie
Mack, Noelle
Mack, Tracy
Mackay, Claire
Mackay, Shena
Mackelworth, R.W.
Mackenzie, Myrna
Mackesy, Serena
Mackey, Nathaniel
Mackle, Marisa
Mackler, Carolyn
Macklin, Alys Eyre
Macleod, Fiona
Maclintock, Letitia
Macmanus, Seumas
Macmillan, Scott
Macomber, Patricia Lee
Macourek, Miloš
Macpherson, Camilla
Macpherson, Suzanne
Macur, Juliet
Macy, Joanna
Madden, Mickee
Maddin, Guy
Maddocks, Rick
Maddoux, Marlin
Maddox
Maddox, Tom
Madeen, Eric
Madhvani, Sharmila
Madison, David
Madison, Liz
Madison, Shawn P.
Madison, Susan
Madley, Thom
Madokoro, Hisako
Madonna
Madore, Nancy
Madow, Michelle
Madsen, Svend Åge
Maeren, Marthe
Maerov, Lauri
Maffini, Mary Jane
Magazine, Cook's Illustrated
Magee, Doug
Magherini-Graziani, Giovanni
Magidoff, Robert
Magill, Karen
Maginn, Simon
Magnani, Milena
Magnell, Katarina
Magnusson, Magnus
Magon, Jymn
Magorian, Michelle
Magraw, Trisha
Magris, Claudio
Maguire, Darcy
Maguire, Gregory
Maguire, Margo
Maguire, Toni
Mah, Adeline Yen
Mahannah, Floyd
Maharaj, Rabindranath
Mahasweta, Devi
Maher, Barry
Mahfouz, Naguib
Mahmoody, Betty
Mahmoud, Fatma Moussa
Mahon, Annette
Mahon, Derek
Mahr, Kurt
Maiewski, Shirley S.
Maifair, Linda Lee
Mailer, Norman
Mailer, Norris Church
Mailman, Erika
Main, Gregg
Maitland, Barbara
Maitland, Karen
Maitland, Sara
Maizel, Rebecca
Major, devorah
Mak, Gerard
Makanin, Vladimir
Makepeace, Joanna
Makepeace, Thackeray William
Makine, Andrei
Malachy, Doyle
Malamud, Bernard
Malamuth, Charles
Malan, Violette
Malartre, Elisabeth
Malcolm, Donald
Malcolm, Douglas
Malcolm, Jahnna N.
Malden, R.H.
Maldini, Paolo
Malin, Libby
Malisson, Roger
Maljers, Margreet
Malkani, Gautam
Malkin, Nina
Malla, Pasha
Malladi, Amulya
Mallery, Susan
Malleson, Frederick
Mallet, Nathalie
Mallett, Daryl F.
Mallinson, Allan
Mallon, Thomas
Mallory, John
Mallory, Sarah
Mallory, Tess
Malloy, Brian
Malmar, McKnight
Malmgren, Dallin
Malmont, Valerie S.
Malone, Minx
Malone, Patricia
Malone, Susan Mary
Maloney, Geoffrey
Maloney, Mack
Malory, Sir Thomas
Malot, Hector
Malpas, Jodi Ellen
Maltz, Albert
Malyshkin, A.G.
Malzberg, Barry N.
Malé, Belkis Cuza
Mam, Somaly
Mamet, David
Manby, Chris
Manchee, William
Manchester, Phil
Manchester, William
Mancour, T. L.
Mancusi, Mari
Mandanipour, Shahriar
Mandanna, Sarita
Mandelstam, Osip
Mander, Gertrud
Mander, Matthias
Mandiargues, André Pieyre de
Manes, Stephen
Maney, Mabel
Manfredi, Valerio Massimo
Mangels, Andy
Manguel, Alberto
Manicka, Rani
Mankell, Henning
Mankowitz, Wolf
Manley, Lissa
Manley-Tucker, Audrie
Manly, D.J.
Mann , Thomas
Mann, Antony
Mann, Don
Mann, Heinrich
Mann, Jeff
Mann, Josephine
Manners, David X.
Mannheim, Linda
Manning, Laurence
Manning, Sarra
Manno, Mike
Manseau, Peter
Mansell, Jill
Mansfield, Creina
Manson, Cynthia
Mantchev, Lisa
Mantel, Hilary
Manville, W.H.
Manzini, Antonio
Manzione, Joseph
Mapson, Jo-Ann
Maran, Tim
Marano, Lydia C.
Marano, Michael
Marber, Andreas
Marber, Patrick
Marc, Alexander
Marc, Brandel
Marcellas, Diana
Marcellino, Fred
March, Catherine
March, Emily
March, William
Marchan, Sormaria
Marcia, Leonard
Marciano, John Bemelmans
Marcinko, Thomas
Marcom, Micheline Aharonian
Marcus, Aurelius
Marcus, Ben
Marcus, Pfister
Marcuse, Herbert
Marderosian, Mark
Mare, Walter
Marek, Halter
Marfey, Anne
Marffin, Kyle
Margaret, Mahy
Margaret, Mayo
Margaret, Wild
Margolin, Harriet
Margolin, Phillip
Margolis, Char
Margolis, Sue
Margos, J. F.
Margraff, Ruth
Margret, Rey
Mari, Evans
Mari, Silvana De
Maria, Edgeworth
Maria, Graf Oskar
Marianetti, Marie C.
Mariani, Scott
Marie, Altom Laura
Marie, Nicole
Marijn, Astrid
Marijnissen, Jan
Marillier, Juliet
Marin, Sorescu
Marin, Thomas
Marinelli, Carol
Marinina, Alexandra
Mario, Digangi
Mariotte, Jeff
Marivaux, Pierre Carlet de Chamblain de
Marjane, Satrapi
Mark, Morris
Mark, Sabrina Orah
Mark, Ted
Mark, Wallace
Markandaya, Kamala
Markaris, Petros
Markey, Judy
Markham, Beryl
Markham, Edwin
Markham, Wendy
Marklew, Gilly
Markoe, Merrill
Marks, Anthony
Marks, Arnold
Marks, Daniel
Marks, Graham
Marks, Howard
Marks, Jeffrey
Marks, Rich
Marks, Winston
Marle, Jeroen van
Marle, Marjan
Marley, Louise
Marley, Stephen
Marlowe, Dan J.
Marlowe, Deb
Marlyn, John
Marmell, Ari
Marney, Dean
Maron, Isa
Maron, Marc
Maron, Margaret
Maron, Monika
Marquand, John P.
Marquez, Victoria
Marquis, Don
Marr, Maggie
Marr, Melissa
Marr, Patt
Marra, Anthony
Marrak, Michael
Marriage, Ellen
Marric, J.J.
Marriott, Zoë
Marsden, John
Marsden, Philip
Marsden, Sommer
Marsh, Anthony
Marsh, Nicola
Marshak, Samuil
Marshak, Sondra
Marshall, Edison
Marshall, Jackie
Marshall, James Vance
Marshall, Lynne
Marshall, Paule
Marson, Bonnie
Marsten, Richard
Marston, Ann
Marston, Elsa
Marszal, Barbara
Martel, Aimee
Martel, Yann
Martens, Anne Coulter
Martens, Dawn
Martens, Guus
Martens, Marianne
Marter, Ian
Martin, Allana
Martin, Buber
Martin, Carl
Martin, Chalmers
Martin, Deirdre
Martin, Emer
Martin, Gail Gaymer
Martin, Gail Z.
Martin, George R.R.
Martin, Graham Dunstan
Martin, Hardie St.
Martin, Ian Kennedy
Martin, Kat
Martin, Kevin
Martin, Madelene
Martin, Malachi
Martin, Monica
Martin, Nancy
Martin, O'Brien
Martin, P.D.
Martin, Patricia Preciado
Martin, Ross
Martin, Stephan
Martin, Steve
Martin, Werner
Martin-Arnold, Edwina
Martina, Roy
Martindale, Chris
Martindale, Lee
Martine-Barnes, Adrienne
Martines, Lauro
Martinez, Michele
Martini, Steve
Martins, Wilson
Martinson, Harry
Marton, Dana
Marton, Sandra
Marts, Jennie
Martyr, Weston
Martínez, Guillermo
Marusek, David
Marvell, Andrew
Marwijk, Frank van
Marxveldt, Cissy van
Mary, Arrigan
Mary, Hooper
Mary, Nichols
Mary, Packard
Maryk, Michael
Maryson, W.J.
Marzulli, L.A.
Marías, Javier
Masahiro, Itabashi
Masello, Robert
Mashburn, Kirk
Mashima, Hiro
Masiel, David
Maslen, Bobby Lynn
Maso, Carole
Mason, A.E.W.
Mason, Bobbie Ann
Mason, Connie
Mason, Eva
Mason, Jamie
Mason, Zachary
Mass, Wendy
Massey, Sujata
Massie, Allan
Massie, Chris
Massie, Elizabeth
Massie, Robert K.
Massie-Ferch, Kathleen M.
Masson, Sophie
Mastbaum, Blair
Masterman, Becky
Masters, Edgar Lee
Masters, Lane
Masters, Zeke
Masterson, J.B.
Masterson, Louis
Masterson, Whit
Masterton, Graham
Mastretta, Ángeles
Mastricht, Wouter van
Masuji, Ibuse
Masur, Harold Q.
Matas, Carol
Matera, Lia
Matetsky, Amanda
Matheny, Joseph
Mather, Anne
Mather, Berkely
Matheson, Richard
Matheson, Richard Christian
Mathews, Francine
Mathijsen, Django
Mathijsen, Ria
Mathis, Sharon Bell
Mathuisieulx, A. de
Matlin, Marlee
Matlock, Curtiss Ann
Matson, Morgan
Matsubara, Hisako
Matsumoto, Seicho
Matsunaga, Aya
Matsuoka, Takashi
Matsushita, Yoko
Matt, Christopher
Mattawa, Khaled
Matter, E. Ann
Matteson, Stefanie
Matthee, Dalene
Matthew, Anderson
Matthew, Arnold
Matthew, Jones
Matthews, Brett
Matthews, Caitl�n
Matthews, Carole
Matthews, Clayton
Matthews, Jeanne
Matthews, Jessica
Matthews, Katie
Matthews, Kezi
Matthews, Robbie
Mattison, Alice
Mattos, Alexander
Maturin, Charles Robert
Matus, Joel
Matzan, Jem
Maugham, Robin
Maupin, Armistead
Maurice, Baring
Maurice, Maeterlinck
Maurier, Daphne du
Maurier, George du
Maurik, Justus van
Mauro, Sherry Hall
Maven, Sarah
Mavis, Gallant
Max, B. Delores
Max, Tucker
Maxey, James
Maxted, Anna
Maxwell, A.E.
Maxwell, Cathy
Maxwell, Edith
Maxwell, Grant
Maxwell, Katie
Maxwell, Robin
May, Antoinette
May, Emily
Mayakovsky, Vladimir
Mayberry, Florence V.
Mayberry, Sarah
Mayer, Gina
Mayer, Marianna
Mayes, Casey
Mayes, Frances
Mayfield-Hayes, Linda
Mayhar, Ardath
Mayhew, Robert
Maynard, Joyce
Maynard, L.H.
Mayo, Gwen
Mayor, Archer
Mayr, Suzette
Mayra, Montero
Mayröcker, Friederike
Mays, Victor
Mayse, Susan
Mazer, Harry
Mazer, Norma Fox
Mazzeo, Henry
Mazzeo, Tilar J.
Mazzucchelli, David
McAlister, Marg
McAllan, Raven
McAllister, Bruce
McAllister, Cathy
McAllister, M-I
McAndrew, Megan
McArdle, Tracy
McArthur, Fiona
McArthur, Maxine
McAuley, Leon
McAuley, Roisin
McAvoy, Eugene M.
McBain, Ed
McBain, Laurie
McBratney, Sam
McBride, Jule
McBride, Margaret
McBride, Regina
McBride, Susan
McCabe, Eugene
McCabe, Joseph
McCabe, Patrick
McCafferty, Barbara Taylor
McCafferty, Kate
McCafferty, Megan
McCafferty, Taylor
McCaffery, Simon
McCaffree, Sharon
McCaffrey, Anne
McCaffrey, Laura Williams
McCaffrey, Todd J.
McCaig, Donald
McCallister, Angela
McCallum, Shara
McCammon, Robert
McCammon, Robert R.
McCann, Edson
McCann, Timmothy B.
McCarry, Charles
McCarten, Anthony
McCarthy, Ava
McCarthy, Cormac
McCarthy, Denis Florence
McCarthy, Erin
McCarthy, Mary
McCarthy, Patrician
McCarthy, Ralph
McCarthy, Terry
McCarthy, Wil
McCarty, Sarah
McCarver, Sam
McCaughrean, Geraldine
McCaughren, Tom
McCauley, Barbara
McCauley, Kirby
McCauley, Stephen
McCay, Bill
McClain, D'Elen
McClanahan, Rebecca
McClatchy, J.D.
McCleen, Grace
McClellan, Sharron
McClintick, Malcolm
McClintock, Norah
McClone, Melissa
McCloskey, Robert
McCloy, Helen
McClure, James
McClure, Marcia Lynn
McClure, Michael
McClure, Regan
McCollum, Ernest S.
McCollum, Michael
McComas, Mary Kay
McCombie, Karen
McCombs, David
McConchie, Lyn
McConnell, Ashley
McConnor, Vincent
McCorkle, Jill
McCorkle, Mark
McCormack, Eric P.
McCormack, Mike
McCormack, Una
McCormick, Patricia
McCoy, Chris
McCoy, Glen
McCoy, Horace
McCoy, Judi
McCoy, Max
McCoy, Shirlee
McCracken, Elizabeth
McCrae, John
McCray, Cheyenne
McCreanor, Ciaran
McCrumb, Sharyn
McCullers, Carson
McCulley, Johnston
McCullough, A.E.
McCullough, Colleen
McCullough, David
McCullough, David Willis
McCully, Emily Arnold
McCunn, Ruthanne Lum
McCurtin, Peter
McCusker, Paul
McCusker, Penny
McDade, Charlie
McDaniel, Lurlene
McDavid, Cathy
McDermid, Tessa
